num_words,num_unique_words,num_chars,num_stopwords,num_punctuations,num_words_upper,num_words_title,mean_word_len,nb_tfidf_c_0,nb_tfidf_c_1,nb_tfidf_w_0,nb_tfidf_w_1,svd_word_0,svd_word_1,svd_word_2,svd_word_3,svd_word_4,svd_word_5,svd_word_6,svd_word_7,svd_word_8,svd_word_9,svd_word_10,svd_word_11,svd_word_12,svd_word_13,svd_word_14,svd_word_15,svd_word_16,svd_word_17,svd_word_18,svd_word_19,nb_countv_c_0,nb_countv_c_1,nb_countv_w_0,nb_countv_w_1
569524,5333,3834464,160550,0,13599,189039,5.73275226329,0.698710072961,0.301289927039,0.993404952882,0.00659504711783,0.729296053069,0.497302678124,0.0697317935234,-0.130660803189,-0.0438104600879,-0.135043439639,0.0630690850869,0.0727227513071,0.0741830967422,0.0383635038624,0.0037619968664,0.000843165395785,-0.084765732358,-0.0630461985258,-0.0170263714103,-0.0014745608235,0.00124702196524,-0.0212077595899,0.00298797372611,-0.0171912679212,0.0,1.0,0.0,1.0
214160,3883,1445936,62709,0,2807,63079,5.75166230855,0.698612968042,0.301387031958,0.997383379948,0.00261662005233,0.879735886703,-0.0713490587812,-0.135969753009,0.139729831473,-0.11393671684,0.00950773592141,-0.101982969913,-0.0257028634888,-0.0244126782285,-0.0105004271857,0.0683086334594,-0.0450797422261,-0.0637988976948,0.0232772209497,-0.0138863945279,-0.0267348359541,-0.0218955421648,-0.0405034961994,0.0178027059042,-0.00628616774759,1.0,3.51714956775e-213,0.0,1.0
353142,3899,2374692,99966,0,8244,102182,5.72446777783,0.698057668289,0.301942331711,0.992249433759,0.0077505662414,0.745091177482,0.337409988298,-0.0590138317578,-0.206107346896,0.0120424651732,-0.0222974068499,0.143567035518,0.0761726797219,-0.00291109435863,0.037184558919,-0.0225746216684,0.114969719868,-0.0850070136829,-0.0556857543764,0.0417493570507,0.000157254534756,0.0497889340721,-0.00838463157762,-0.0552490100752,0.0118361277966,0.0,1.0,0.0,1.0
215092,3096,1447135,64391,0,3102,56082,5.72798151489,0.698698417663,0.301301582337,0.994019724883,0.00598027511721,0.620144116037,0.396825746433,0.353618785368,-0.129937156528,-0.13769999694,-0.209105617655,0.0356640345914,0.00755772610732,0.00171223651458,-0.0795097456052,0.0789231947917,-0.0229697440953,0.126866516838,0.0267655724791,-0.0131439033339,-0.0372800115663,-9.30648488539e-05,-0.0155599815437,0.0470177423764,-0.00613491612725,3.11226433635e-10,0.999999999534,0.0,1.0
646690,5736,4350683,193854,0,22768,147883,5.72761756019,0.698431842436,0.301568157564,0.992262552202,0.00773744779839,0.713375994322,0.353757700654,-0.00453374371781,-0.225192802328,-0.139497666282,-0.0663399474227,0.149592032351,0.0551250086561,0.0809949653102,0.0432006839444,0.0570023122711,0.0210118766425,-0.0232978453392,0.0568572838104,0.112725427462,0.0192247301001,0.0192754384661,-0.0348244937661,0.0146645781673,-0.0533890541802,0.0,1.0,0.0,1.0
126493,3314,846874,37586,0,2096,37444,5.69502660226,0.698437505209,0.301562494791,0.997073189061,0.00292681093923,0.800066056087,-0.0997882630323,-0.0824391893739,0.152114554041,-0.0147512549313,-0.0805494568367,-0.0706150252545,-0.00729194093448,-0.094309722572,-0.0572406826115,0.0402661956472,0.0306589976884,-0.0552303062366,-0.036811836463,-0.00342435526176,0.0142133903873,-0.0345163015021,-0.0186287701834,0.0250643809883,0.0218848830954,1.0,5.18318514247e-183,0.0,1.0
107335,2645,717830,32260,0,672,27947,5.68775329576,0.69864366294,0.30135633706,0.97920436711,0.0207956328898,0.496395376985,-0.0344882175527,-0.065488374214,0.143280319581,-0.212054610694,0.164264579837,-0.186227998367,0.377474752897,0.243817928539,-0.238351498077,-0.306200854991,0.212041646872,0.170987080243,0.0131076258149,-0.0485456750491,-0.0268750997335,-0.0399177317048,-0.0668534245989,-0.00855133091919,0.00334672294134,1.0,1.06971115336e-132,0.0,1.0
376816,4446,2561381,108956,0,6678,118727,5.79743163772,0.698502758178,0.301497241822,0.994227868216,0.00577213178369,0.695361063984,0.464105457834,0.200782097322,-0.0787717679639,-0.0633971348777,-0.226990942181,0.0027684122535,0.0580746667125,0.0552053318152,-0.0661163378036,0.0751281174825,-0.0583738539088,-0.0112862271215,-0.0582104297589,-0.0785445646171,-0.0185749730768,-0.0188800621042,-0.027061578575,0.0212313980254,-0.0285936391007,0.0,1.0,0.0,1.0
195439,3858,1319057,57959,0,3175,60119,5.74920051781,0.698293034025,0.301706965975,0.991419570051,0.0085804299486,0.715174948068,0.0840773894089,-0.236153726929,0.122300649891,-0.07678030455,0.0057797839572,0.00232425453458,0.131968411676,0.104890855155,-0.0598553364539,-0.0111949296286,-0.0418858828986,0.0819306892914,0.0995054950174,-0.0110546317528,0.000355294992418,0.00885044787784,-0.0724595386709,0.0496025426674,-0.0104671978304,9.40146864167e-36,1.0,0.0,1.0
86203,2387,565598,28043,0,2120,20067,5.56123336775,0.698504641509,0.301495358491,0.996774564443,0.00322543555738,0.795667933217,-0.108234099296,0.0251482109995,-0.0758540492454,-0.0993811428563,0.0896077471222,-0.0397729709057,-0.102052674732,0.10351500666,0.0625013088222,-0.0629921581856,-0.0267283419547,0.0342392961557,-0.0261766297124,-0.077553041602,-0.00130562818821,0.0246888854407,0.0477345861755,-0.042794981748,0.00885484529963,1.0,1.24264211156e-101,0.0,1.0
126448,2677,860961,35277,0,4925,32016,5.80881469062,0.698141097376,0.301858902624,0.996527608611,0.0034723913892,0.815336303882,-0.133308585469,-0.0561238722771,0.0983199802042,-0.0563707910962,-0.0696731590258,-0.0508781949909,-0.0689026110544,0.0175937328438,-0.0169743587451,0.0314421778258,-0.0401107054651,0.0140990372418,0.0444325601257,-0.0867426879553,-0.00855752968298,-0.0502752907178,0.0370290077039,-0.0144081491231,0.00716667445417,1.0,2.5094955796e-153,0.0,1.0
123812,3243,825415,39650,0,2041,26936,5.66668012794,0.698841365342,0.301158634658,0.989962855803,0.0100371441972,0.636956386725,-0.171044515228,0.0129308248619,0.0283167656732,-0.137038732728,0.0256470153341,0.0309065869316,-0.0250427560889,-0.0540174368943,0.00925379178881,0.0240355158047,-0.0367579488899,-0.0504910864491,-0.0569071521676,-0.0658979903351,0.00820380027778,-0.0303795378368,-0.0895504192773,0.0939112744997,-0.00768747710317,1.0,8.92483399389e-308,0.0,1.0
107755,2657,721151,35699,0,1648,24779,5.69250614821,0.698253187178,0.301746812822,0.996486176708,0.00351382329169,0.754331552112,-0.229171384645,0.0800170162154,-0.0684576861822,-0.179729673117,0.00822234648312,0.0109925349395,-0.078539390818,0.0736655571159,0.000304493883218,0.0173733993822,0.00109461780011,-0.0140587749602,0.0104137525309,0.0775443257601,-0.00309201038091,-0.0299053919696,0.0637104572236,-0.0771388651107,-0.0202713637253,1.0,1.43314129348e-179,0.0,1.0
98778,2607,669818,30082,0,1728,25810,5.7810443621,0.697902917677,0.302097082323,0.997219270591,0.00278072940898,0.80392490675,-0.113250647141,0.0133199504717,-0.172876736525,0.246814343731,-0.0770764319701,0.0523538717853,-0.0878490759724,0.139947055152,-0.00996189642439,-0.0787729419966,0.00719537623363,0.0759092868375,0.0143239746041,0.000478454489383,-0.034954604122,-0.00794105823066,-0.0205157024985,0.0254021412964,0.070218853159,1.0,4.31705842246e-54,0.0,1.0
75711,3283,527132,21351,0,1821,17862,5.9624228976,0.697980504259,0.302019495741,0.977782840746,0.0222171592538,0.535627113988,-0.223402838937,0.1283386041,0.00569835945895,-0.0234142086819,0.0279816300853,-0.0406512593318,-0.0174613712739,-0.0555879503839,-0.00731707682298,-0.0337003351015,0.0455697113495,-0.0378691425378,-0.0502964370821,-0.101017397771,-0.0108664067229,0.0580064740267,-0.0258605290809,0.0146879407086,0.0150500408992,1.0,1.32740513279e-168,0.0,1.0
87003,2240,583803,27906,0,1761,21548,5.71014792593,0.697616065298,0.302383934702,0.997538831791,0.00246116820941,0.824985806138,-0.176153486742,0.0909919172609,-0.154430758203,0.223852855606,-0.0246684177281,0.0643970726306,0.135744729499,-0.0102642664489,-0.0406549416515,0.00586651337877,-0.0449298166617,-0.0119235316005,0.0549352143703,0.0721066607167,-0.094599270436,0.0644387879448,-0.0108459176458,0.047694434311,-0.0414228803639,1.0,2.14830420886e-40,0.0,1.0
96350,2353,644998,30338,0,1524,29293,5.69432278153,0.697922788235,0.302077211765,0.997248846279,0.00275115372094,0.809488074408,-0.135056628898,0.0777471499704,-0.106400989795,0.0960250694291,0.00915283988268,-0.175404195943,-0.209662109657,0.077570868818,0.112962663426,-0.105549262108,0.0909213542696,0.0250475624936,0.0380093604802,0.0756600283817,-0.0278723902831,0.0345254257184,-0.037171154695,0.032899596465,0.0784814115585,1.0,1.56193359017e-115,0.0,1.0
318176,3944,2139067,90953,0,14686,112200,5.72290493312,0.697964973572,0.302035026428,0.903971069444,0.0960289305565,0.311247514707,0.0355539214194,-0.0263434047005,0.0952744829275,0.0609509446259,0.0732916334001,-0.0647185164552,-0.0174825686121,0.0203344893209,-0.0422407401281,0.0934992673541,-0.150070532067,0.00286811234037,0.103874389968,-0.10493756796,0.139530623729,0.362942090222,0.019867997136,-0.169442275193,-0.164343566412,2.74010468129e-206,1.0,0.0,1.0
179350,3472,1233325,48167,0,2077,63762,5.87663785894,0.698518341619,0.301481658381,0.967805760021,0.0321942399785,0.530265978381,0.0417981307789,-0.176037374901,0.103046386663,0.044425370845,-0.046482017095,-0.0290599359403,0.000436390982363,-0.0362163372726,-0.00954768326598,0.0532262969623,-0.0322934685049,-0.0473132619843,0.0514064951976,0.0546873071849,-0.0114201962196,0.0223121195155,-0.0132697960553,-0.0299610523072,-0.00405668900503,1.0,2.8408443063e-43,0.0,1.0
71311,2636,481440,22184,0,1411,20069,5.75127259469,0.698065827313,0.301934172687,0.993050657464,0.00694934253611,0.777294252968,-0.0513598752117,0.0141486986425,-0.154235660889,0.139350873406,0.0885117204467,0.139320776018,0.111736190834,0.0711248675677,-0.0912809937926,0.000382359996449,-0.143768371472,-0.0931657147755,0.0187750950333,-0.128397352318,-0.192189397737,0.107246298985,-0.00583712745446,0.0740871400903,-0.0856040847348,8.95925482056e-82,1.0,0.0,1.0
71311,2636,481440,22184,0,1411,20069,5.75127259469,0.698065827313,0.301934172687,0.993050657464,0.00694934253611,0.777294252968,-0.0513598752117,0.0141486986425,-0.154235660889,0.139350873406,0.0885117204467,0.139320776018,0.111736190834,0.0711248675677,-0.0912809937926,0.000382359996449,-0.143768371472,-0.0931657147755,0.0187750950333,-0.128397352318,-0.192189397737,0.107246298985,-0.00583712745446,0.0740871400903,-0.0856040847348,8.95925482056e-82,1.0,0.0,1.0
373601,8228,2590133,108926,0,7100,109483,5.93288561861,0.697833160759,0.302166839241,0.987647673108,0.0123523268919,0.698467435009,0.368902380945,-0.0623833989127,-0.0758066855868,0.033820658627,0.0271908310127,-0.0524819487482,0.137235256181,0.0953553288903,0.110468709844,-0.0448445107097,0.0229528276357,-0.139974653267,-0.061413739225,0.157659132282,0.0740174308057,0.0632965026122,0.0331787613063,-0.102079614049,-0.0315075187602,0.0,1.0,0.0,1.0
130418,3221,892542,36070,0,2611,41604,5.8437025564,0.698437226833,0.301562773167,0.99436854313,0.0056314568702,0.77798848873,0.0592420434227,-0.244400800758,0.0953769140117,-0.0124818487443,0.00365186578166,0.0427582428173,0.200356131618,0.113887740326,-0.121774946235,-0.10621557249,0.0985356083583,0.0622067885941,0.022457322696,-0.0742178686001,0.00367723103212,0.000841262004754,-0.0201571319695,-0.0294472610825,-0.0192515865131,6.77915715355e-120,1.0,0.0,1.0
241485,4589,1599660,72819,0,8510,58650,5.62426237655,0.698217884413,0.301782115587,0.901723973456,0.0982760265437,0.357706374482,0.023772826355,-0.13394847998,-0.0793376223104,0.00276737781173,-0.0875208326333,0.167937675035,-0.0158843553301,0.0904859430575,0.059272144423,-0.0130598425876,0.0466424856279,0.0321098630744,0.00173133098713,0.135896910435,0.108507479438,0.00439015884867,-0.10861414806,-0.0730326266537,-0.0326025722411,0.0,1.0,0.0,1.0
287037,5223,1937912,89615,0,8921,64133,5.75143622599,0.698243313654,0.301756686346,0.995706213197,0.00429378680295,0.804317707235,-0.0283598441622,-0.138744924296,-0.0880642192026,-0.195911993706,-0.0624670775981,0.178834066124,-0.0203454649037,0.00377291864186,0.0114531938739,0.0661949398026,0.0204830613415,0.0138076524787,0.0565713923378,0.0787217707367,-0.0377548672891,0.0148297292076,-0.0438149970797,0.0402965702884,-0.0136231279163,1.92518771873e-218,1.0,0.0,1.0
195835,3620,1319910,57572,0,3564,70281,5.73990859652,0.697750244167,0.302249755833,0.995308148802,0.00469185119836,0.828078868918,0.176140288023,-0.257207186415,0.0537945842351,0.097284869743,-0.0403707039354,-0.057677398372,0.045321125597,0.0284356272601,0.0612291916714,0.00493109540761,-0.00939253915936,-0.0841128422868,0.0124144513822,0.136249620227,-0.0147331109863,0.0536415606043,-0.011962142572,-0.0452997068418,0.0123728485278,5.20710910298e-258,1.0,0.0,1.0
653443,5203,4348688,185984,0,17807,161632,5.65503800638,0.698566610084,0.301433389916,0.986780917236,0.0132190827644,0.652684138352,0.481839480739,0.0389200241589,-0.0439656373536,-0.0737464922894,-0.181068510073,-0.0154472104612,0.0913539113675,0.0693587519327,0.0399167527994,0.0591064686491,-0.00878274821078,-0.100888355916,-0.0337604239624,0.070856957377,0.0291893674203,-0.00185882381694,-0.0257082737925,-0.0174816664563,-0.0313062100161,0.0,1.0,0.0,1.0
184237,3099,1241191,49863,0,4235,64648,5.73692580752,0.698028967751,0.301971032249,0.994077907309,0.00592209269143,0.789567897904,0.0379637693313,-0.299977211527,0.1857416282,-0.136574884163,-0.0900119240785,-0.0264359364019,-0.0933479646379,-0.0205639726898,0.120603020505,0.0176807051475,0.0591320306828,-0.0909553717041,0.00227160526909,-0.0336756000459,0.00859700767608,-0.00231648296091,-0.0387506857438,0.00417286128361,0.0188873013002,1.0,3.42623731488e-171,0.0,1.0
144119,3015,1000537,40492,0,5632,69420,5.94243645876,0.697010617168,0.302989382832,0.971455496456,0.0285445035442,0.431397608115,-0.0962103789774,0.135706348351,-0.0229856130168,-0.184988719143,0.016948190922,-0.0830028973208,-0.0271179038602,0.00460618535052,-0.0550798817985,0.0835386577652,-0.0778653803653,0.0181374354191,0.0871104267832,0.0342408436648,-0.0988434994335,0.0258507674129,0.314914626863,-0.203074982537,-0.00975333696372,1.0,1.12356987804e-307,0.0,1.0
247568,3427,1640420,82510,0,6328,55841,5.62613908098,0.698299203436,0.301700796564,0.990127213707,0.00987278629309,0.751590908508,0.0493468562315,-0.190931698868,-0.0834206206466,-0.156599235489,0.0412663352288,0.128626615858,-0.0228674752433,0.0227775833772,0.0385653502483,0.0537530199619,0.00171647195435,-0.0111046236088,0.064586890509,0.0663712033615,-0.0231080466556,0.044293563838,-0.0658173198551,0.0362182058707,0.00952027369533,4.75792282613e-287,1.0,0.0,1.0
129978,2973,871167,40875,0,1720,28249,5.70241887089,0.698501931174,0.301498068826,0.996768686734,0.00323131326643,0.786165523453,-0.226968233818,-0.0457832549324,-0.0914717966989,-0.0954574684043,-0.0704633270285,0.0795508804216,-0.16139120202,0.119603158973,-0.015391645051,0.0252748375088,0.0293819803695,0.120248854921,0.0958437779862,0.0619350675587,0.0530527941654,-0.0360683790036,0.00543318921091,-0.0152173807824,-0.0340037301148,1.0,2.35252143669e-153,0.0,1.0
157406,2777,1031911,51375,0,3141,38794,5.55572849828,0.698464973183,0.301535026817,0.988741586531,0.0112584134692,0.61480597268,0.0275495966163,-0.0194130255237,-0.0669285470744,-0.226423887387,0.10089064486,0.0178175700406,0.212426743784,-0.0215092930543,0.375255612893,-0.147478794866,-0.0185504397917,0.0719211129797,-0.129782266804,0.0296176564056,0.00983868292433,0.0221324524465,0.0706429422659,-0.0642615033213,-0.0084790258817,1.28305122136e-135,1.0,0.0,1.0
157307,3305,1063471,49305,0,1398,40248,5.76048109747,0.697948183925,0.302051816075,0.997846489606,0.00215351039407,0.838255888553,-0.0824377063006,-0.0162424098519,0.0431472130334,0.170220582351,-0.0268707800472,-0.0595701948368,0.104026183843,0.00778560746941,-0.0708792267072,0.0178646692818,-0.0748423349826,-0.0947021243759,-0.0631824454683,0.0599031417451,-0.00752202323425,-0.00881902818603,-0.0164780418025,-0.0143303753584,0.0250866099351,0.000278023408726,0.999721976469,0.0,1.0
409962,5326,2793831,119239,0,10872,122055,5.81485357179,0.698375867711,0.301624132289,0.993860946209,0.00613905379137,0.77653019677,0.296846460373,0.0187461122715,-0.254296978203,-0.16307897509,0.04551047388,0.100458590026,0.0625545248373,0.0881048412878,0.0935680830083,0.0110772740426,0.0329319678873,-0.0600003768389,0.0437303782023,0.144636103952,0.0103342769983,0.0452769066775,-0.0272138874937,0.00831899787165,-0.024775879451,0.0,1.0,0.0,1.0
133571,5037,927340,38006,0,2795,40731,5.94267468238,0.697333129632,0.302666870368,0.991303684653,0.00869631534732,0.753692130363,0.0329023435078,-0.0828686265297,-0.13803348155,0.105486978471,0.00804560507174,0.168855031486,0.0166974035826,0.138301391308,0.0352521027041,-0.119242148067,0.0245941957221,-0.134465952613,-0.222784613956,-0.0395482459036,-0.0208429930499,0.0830635699433,0.0163595243945,-0.084710167709,0.034015274865,0.0,1.0,0.0,1.0
226828,5216,1590962,62446,0,3058,73293,6.01395771245,0.698725219669,0.301274780331,0.997462260039,0.00253773996065,0.81654827312,0.412512287799,0.0971287091744,0.0511704055169,-0.0151995209709,-0.135029140974,-0.0759221184865,-0.0582234469697,-0.0530436345309,-0.00191149159404,0.00634278314006,0.0554830569288,0.00534552431341,0.00952023462679,-0.049390057219,-0.0331790928091,0.0254374051149,-0.00198649341717,0.017363831355,0.0232353536436,7.97285467722e-153,1.0,0.0,1.0
328185,4493,2212434,94411,0,4407,122118,5.7414232826,0.698282552224,0.301717447776,0.99519971422,0.00480028578013,0.781269147182,0.11280385924,-0.285674048075,0.157442914298,0.0552157215879,-0.121802652776,-0.0695047051791,-0.0536590828401,0.0752097258604,0.0737177288356,0.0101252160764,-0.0031861262582,-0.0226524869379,-0.0237800943907,-0.027306842606,0.0908472327202,-0.00429228583665,-0.0165165410581,-0.0322314177876,-0.0288191081626,0.999894150547,0.000105849327786,0.0,1.0
167686,3241,1122991,56206,0,3332,32148,5.69698722613,0.697991404087,0.302008595913,0.991558613175,0.00844138682463,0.65010378733,-0.102659132416,-0.0573392359078,-0.0258462977133,0.127743698507,-0.0840696047881,0.0430710326828,-0.0127988386095,0.233811384287,0.0183229380741,-0.0523115505712,-0.143978492863,-0.133763485491,-0.141928297279,0.00248901798316,0.0295825214658,0.00721481811548,-0.0790227073063,0.00661761589363,0.0445168783115,1.0,1.18130827001e-104,0.0,1.0
97465,3286,691829,25967,0,4544,33211,6.09823013389,0.698518341708,0.301481658292,0.989853512191,0.0101464878095,0.703291920246,0.0826376029683,-0.0309959946811,-0.0574619470082,-0.117274507273,-0.0652741084646,0.0830764258151,0.0249506690762,-0.0814584725711,-0.0123314530699,-0.0193286729483,0.069041591669,-0.0475861604764,-0.0987368992592,-0.112340419419,-0.170964591522,0.0260101124503,0.0936610214238,-0.110007436092,0.0459217141842,5.72924160375e-30,1.0,0.0,1.0
579151,5058,3989106,162427,0,12014,206805,5.88785135483,0.698443224894,0.301556775106,0.997117168931,0.00288283106929,0.825410846173,0.334157798183,-0.124350687628,-0.049985872908,-0.0549432285554,0.0826005482987,-0.0235796141526,-0.0990980154866,-0.0283834832423,0.0138572264699,0.00171372953546,0.015359658103,-0.00234399336795,-0.0443466522415,-0.0262136558126,0.0234707538806,0.0257151457589,-0.00831171153684,-0.000621987427482,-0.0146437274571,0.0,1.0,0.0,1.0
136845,3458,919788,44517,0,1841,32585,5.72138550915,0.698044389788,0.301955610212,0.995205113544,0.00479488645616,0.799028747381,-0.0439190464562,-0.0105500725606,-0.0884673528106,-0.0980484924311,0.0647521568464,-0.0832015822269,-0.194134604924,0.156226643182,0.0976731832143,-0.0721897273227,-0.0405282599731,-0.0479277034657,-0.0125705712266,-0.0151680039171,-0.0998461350134,0.0602466647201,-0.0486544801464,0.0690251575608,0.0590176749308,1.0,1.31688274262e-121,0.0,1.0
134745,3326,923169,40850,0,1555,35434,5.8512301013,0.698138963108,0.301861036892,0.998038149312,0.0019618506878,0.867515818462,-0.164628494631,0.0303639873788,0.0302485357998,0.0389249347179,0.0235531449531,-0.0194452454597,0.0498653570908,0.0431000229585,-0.146041676802,0.0700548527708,-0.133047651408,-0.00023615526857,0.00573499004726,0.0337161308975,-0.00697545015208,-0.0606984749554,0.0113462937734,0.0152296608375,-0.0482462193367,1.0,1.35970345019e-39,0.0,1.0
272443,3630,1862976,79646,0,6190,81886,5.83803951652,0.698227008052,0.301772991948,0.995326181776,0.00467381822445,0.766093522356,0.3566774359,0.019916124918,-0.279460037,0.0574706134825,0.0560614548153,0.101234732101,0.0526632456376,0.0253633774718,0.0400638158109,-0.0680668977927,0.0356703498808,-0.0734710120462,-0.0482225317287,0.00875775874696,-0.103403342472,0.0600851067905,-0.0117551432499,0.0237595745427,0.0536757619321,0.0,1.0,0.0,1.0
181091,3488,1223044,54662,0,6227,52049,5.75375363767,0.698452104359,0.301547895641,0.995469390287,0.00453060971313,0.796887329804,-0.0579750001748,-0.115625368283,0.00363098247922,-0.191036257973,0.0234534258738,0.102405549238,-0.0126692540723,0.0138963563668,-0.0716602562444,0.0931191732329,-0.0730324268959,0.0141740276707,0.0570703797193,-0.0438574126528,-0.0531704486342,-0.0536043777101,-0.0239175223512,0.0407384413444,-0.0484851804367,1.43961721352e-49,1.0,0.0,1.0
