num_words,num_unique_words,num_chars,num_stopwords,num_punctuations,num_words_upper,num_words_title,mean_word_len,nb_tfidf_c_0,nb_tfidf_c_1,nb_tfidf_w_0,nb_tfidf_w_1,svd_word_0,svd_word_1,svd_word_2,svd_word_3,svd_word_4,svd_word_5,svd_word_6,svd_word_7,svd_word_8,svd_word_9,svd_word_10,svd_word_11,svd_word_12,svd_word_13,svd_word_14,svd_word_15,svd_word_16,svd_word_17,svd_word_18,svd_word_19,svd_word_20,svd_word_21,svd_word_22,svd_word_23,svd_word_24,svd_word_25,svd_word_26,svd_word_27,svd_word_28,svd_word_29,svd_word_30,svd_word_31,svd_word_32,svd_word_33,svd_word_34,svd_word_35,svd_word_36,svd_word_37,svd_word_38,svd_word_39,svd_word_40,svd_word_41,svd_word_42,svd_word_43,svd_word_44,svd_word_45,svd_word_46,svd_word_47,svd_word_48,svd_word_49,svd_word_50,svd_word_51,svd_word_52,svd_word_53,svd_word_54,svd_word_55,svd_word_56,svd_word_57,svd_word_58,svd_word_59,svd_word_60,svd_word_61,svd_word_62,svd_word_63,svd_word_64,svd_word_65,svd_word_66,svd_word_67,svd_word_68,svd_word_69,svd_word_70,svd_word_71,svd_word_72,svd_word_73,svd_word_74,svd_word_75,svd_word_76,svd_word_77,svd_word_78,svd_word_79,svd_word_80,svd_word_81,svd_word_82,svd_word_83,svd_word_84,svd_word_85,svd_word_86,svd_word_87,svd_word_88,svd_word_89,svd_word_90,svd_word_91,svd_word_92,svd_word_93,svd_word_94,svd_word_95,svd_word_96,svd_word_97,svd_word_98,svd_word_99,nb_countv_c_0,nb_countv_c_1,nb_countv_w_0,nb_countv_w_1
104946,3071,707720,31373,0,1493,26316,5.74365864349,0.698252097242,0.301747902758,0.99445902272,0.00554097728035,0.792260838976,-0.104221715662,-0.00295370306644,-0.129237666904,-0.14358306033,0.0606583101893,0.0397339314437,-0.105026865335,0.131300683953,0.121131486162,-0.110497251412,-0.0107037746053,-0.13523033307,-0.107881964376,-0.100250626625,-0.11561615455,0.0412192809787,-0.0047580292494,-0.0152445893724,0.0526036010481,-0.052778082964,-0.00526200106845,0.0452436030731,0.0373085835555,0.0129805034078,-0.046598151898,0.000445090942232,-0.0110952265397,-0.0137075817564,0.0142278558479,-0.0409820253383,-0.0683577030594,-0.00278129492427,0.00442834551253,0.026583815757,-0.0236092901988,-0.00441029938319,0.0540565938631,0.0185480620456,-0.0427236916005,-0.0437262075047,0.0230017621885,0.0366506433635,-0.00435484842736,-0.0487069742459,-0.0242473866079,-0.010433588473,0.0908767836921,-0.0407732517375,-0.0047590105851,-0.0134149176995,-0.0228205624698,0.0177850642136,-0.0559405058936,-0.0478989798294,0.0524985720273,0.0384670583647,-0.0445541383478,0.00325804238713,-0.0518557528095,-0.0289998305043,-0.0422907624269,0.0363159526928,0.0164849171761,0.0427083531745,-0.0508496716749,-0.0352523881533,-0.00553581763954,0.0248023257613,-0.0664157952597,0.00313647427991,-0.0309538813881,-0.0118406214245,0.0129566125803,-0.00169094624909,-0.0181903247622,0.00482845509837,0.00217152521007,-0.0132093855142,0.00493014108127,0.0135497338552,-0.00172558115445,-0.00582891551804,0.0126954833553,0.0142053756218,-0.0134094649046,-0.00780013374689,0.0423665559292,0.0240911017642,0.0278359995815,0.0152585102982,0.0656391384584,-0.04412341486,0.00735794872303,-0.0180969370349,-0.014386029325,0.018124303713,-0.0453971890947,-0.0471944509317,0.0401780668896,1.0,1.44534337973e-50,0.0,1.0
94565,2914,636207,29116,0,2842,25488,5.72772167292,0.698433325711,0.301566674289,0.995828048281,0.00417195171919,0.723262606574,-0.179481211056,0.136249078017,-0.0268156711488,-0.0633153023395,0.091007992893,-0.0329099127202,-0.0121818134954,-0.0514099918729,-0.0545503966899,0.0352840934881,0.0147733952341,0.00583968668245,-0.00694369277583,-0.0163754614549,0.0160870992219,0.102584567815,0.00378058518947,0.0040518341954,0.00350461613546,-0.0384807891216,0.0223870563085,-0.0144646006079,0.00268569277303,0.00487353797192,-0.0285214310715,0.0319551836159,-0.0462516305561,-0.0601796630194,0.0502928874136,0.0255548391936,0.0447687340156,0.0548857712128,0.00474785802333,0.00365292943947,0.0255809211293,0.0659989821071,0.0214933404971,0.0364806417155,-0.0375744270994,0.0463005639363,0.0647597119601,0.00438943942836,0.0360113708302,0.0591300478886,-0.0823177858378,0.0353742749086,-0.0392449701882,0.0024688904074,-0.0151756908923,-0.0204113465829,0.11827875647,-0.0819816194585,-0.0174917848065,0.0128014830952,0.0113038587265,0.0614152064103,-0.133357513253,-0.0365695406589,0.155547898452,-0.0467957253512,0.133749133,-0.0120987914435,0.100176926685,-0.124508856558,-0.162148175251,-0.0166423018391,-0.123071943536,0.0273434764342,0.109177173796,0.176862338179,0.00840189292457,0.0543027896641,0.0372957914325,0.176105547912,0.0544417964124,0.117281624551,0.10307165056,0.0859889922072,-0.0220951557605,-0.0213951387794,-0.0331691610411,-0.103714335826,0.00345387103491,-0.0272365679308,-0.00142256745446,0.0485653085957,0.041190445513,-0.0902831511007,0.0443055360504,-0.0712334594601,0.00391424588852,-0.0143607639893,-0.0737876661267,0.0266561516524,0.0586644239299,0.0383189017615,-0.0519228232746,-0.0250594229054,0.0197300142225,1.0,3.47441804709e-193,0.0,1.0
148622,3274,1011280,46582,0,5004,32384,5.80437620272,0.698638681676,0.301361318324,0.99420147998,0.00579852002043,0.737097030306,-0.0565585513389,0.140453065567,-0.0805124674724,-0.222954167098,-0.00885926270273,-0.00676939254825,0.0885540038884,0.0176677785468,-0.0170327749556,0.114292673905,-0.121378662109,-0.0952616673394,-0.0120920375737,0.0938284250273,-0.0321425839521,-0.0587345316859,-0.053232699128,0.0300318899057,0.00595674027161,0.0871585594295,-0.0377577501467,-0.179229657217,0.0439842575354,0.162118843354,0.103609646962,0.0548739930813,0.024534405644,-0.109848289655,-0.0552685344265,0.00214339745041,0.0583484102022,-0.0473036666556,0.0665528743162,0.112565907484,-0.0374505543604,-0.0407794544638,-0.027822998257,-0.0776205173535,-0.00714852682165,-0.0470870372798,-0.0498852681866,-0.025155473693,-0.00801742436429,-0.0103504631257,-0.0945672582868,0.0530997869774,-0.0367198766984,0.0432091287811,-0.00693861167034,-0.114794735085,0.0163551845476,0.0969896276694,0.000128453275931,0.0105485503178,0.0128002404413,0.00310337576802,-0.00594821443886,0.0630864282041,0.0196551207331,0.0161383901832,0.0344482970802,-0.073161862783,-0.0150533423778,0.0160322044454,0.0243597989503,0.0257767047495,-0.00454738977837,-0.0625929125669,0.0561227151081,-0.0181529940471,-0.0368627315463,-0.00109024801137,0.00230509720913,-0.0229018313222,-0.0300612422571,-0.0273031411442,-0.0144461124544,0.0196115971565,0.0152034159166,-0.0454044315995,-0.0603030702073,-0.0287722433002,-0.0445611254442,0.0237021092623,-0.0237238104885,0.015143349678,-0.010957023392,-0.00588892734787,-0.00830114904872,0.0198119207978,-0.018801627316,0.0279976284184,-0.0228490118303,0.0279249765949,0.00278422731409,-0.0352144506335,0.0150568770472,-0.00639869103739,0.0311301393872,1.0,1.03326330637e-65,0.0,1.0
138704,2783,948951,40156,0,2003,40822,5.84155467759,0.69721813181,0.30278186819,0.962864262804,0.0371357371958,0.487533490916,-0.0274560828922,-0.0446708536739,-0.131432084641,0.127814131201,-0.0454959446156,0.100575987793,-0.108049388925,0.118175353903,0.0353976585465,-0.0901410004057,0.029220553992,0.0215263972768,0.0154180647971,-0.075287070358,-0.0971298006629,-0.0164183183237,-0.039058676288,0.0813944635598,0.116443073822,-0.0552013873399,0.0457123689938,0.0045759385889,0.00891896102269,0.0560205758432,-0.0157300284064,0.0387054348428,0.0473324391663,0.0858215106048,-0.0971518008789,0.262636087773,0.166415458078,-0.349777453359,0.365287347102,-0.152791509901,-0.0460424000369,0.351655382755,-0.0563564456514,-0.0114486981505,0.193769556557,-0.00654516746262,0.0372155729994,-0.063595464371,0.0802765626481,-0.0406287294798,0.108935207998,0.0686384990128,0.0048930280385,0.00989834403853,0.0800515467037,0.0444387720275,0.010104900076,0.00556436074992,0.0384179428679,0.0809470789029,0.0647830859266,-0.0400322591934,-0.020539226687,0.0319166920891,0.0341398279752,0.0195220193022,-0.0439104888369,-0.0119401436774,0.0329028110238,0.00464399885867,-0.0314916391836,0.0136484347784,-0.017658046964,0.0135726861168,-0.0220961997959,0.0304107092122,0.0107591123126,0.00343450885765,-0.0263319406071,0.00490039748109,-0.000566372112558,-0.0448735682411,0.00929420367538,-0.0134160319817,0.00318782164713,-0.0290849459729,-0.00596306492308,-0.00936665577128,-0.0143929008369,-0.000203241286974,-0.0112785044159,0.000156260719942,0.0116994217488,-0.00783361472821,-0.0049250972794,0.0150192794877,0.0141746207204,0.0072542674751,0.0066957545937,-0.00348345190617,0.0103037063186,0.00880339571568,-0.0023274481052,-0.0071235722799,-0.014183801655,3.10849675883e-172,1.0,0.0,1.0
128603,2576,886796,37082,0,1315,35393,5.89560896713,0.698332561946,0.301667438054,0.995998747858,0.0040012521423,0.78356688575,-0.0363799488343,-0.183216736805,-0.0366804004287,0.110328523031,-0.123235580172,0.096399320579,-0.0737320737399,0.151182405178,0.0320640940645,-0.0177522997461,-0.0309139302134,-0.00113530512722,-0.00889920019896,0.0428709258043,0.0347113434819,0.000923843067565,0.00269222982141,-0.0261946906651,-8.38991245391e-05,-0.0131185962036,0.00280936669545,0.0485041455963,0.00492068795726,-0.00635228969199,-0.016739358734,-0.0247408475371,-0.0142728517925,0.0199235491359,0.0243061870783,-0.0609883299786,0.00015395938232,0.0193151570671,0.0341508745124,-0.00371640590514,0.0115326166561,-0.00615004058659,-0.00280017520489,-0.0332495952343,-0.0142663103153,-0.0130338477571,-0.0268263070559,0.0240689149289,-0.00142731685567,0.0137575163874,-0.0266458692008,0.0316529204721,-0.00525298435271,-0.00372662226164,-0.0128347246025,-0.019001055963,0.0251783013656,0.0398838220614,0.0123638520518,-0.0723530570572,0.00224391978177,-0.0189060624198,-0.0424435363044,0.00594145160768,-0.00836551888534,0.0378277664008,0.0588243549472,0.0762737423756,0.0868386703161,-0.0146061908156,-0.0434295124093,0.0205144167139,0.0356615911547,0.0892876082011,0.0540269352094,-0.00971343262738,0.0319149122989,0.0469898686,-0.0319841963723,-0.0213632271092,0.0308817581001,-0.116925472361,-0.034831770906,0.0162283339821,0.0677477936629,-0.050236969716,-0.0220800164035,0.00938919881769,-0.00740553670606,-0.0516132808297,-0.024495453177,0.125790854381,-0.0383082650812,0.0457087645318,0.195224617271,0.0160173807579,-0.106049478156,-0.00464116500384,0.0087626459796,0.176547610249,-0.0447347796755,0.00771071885362,0.0679402252786,0.0303078195501,-0.0326084122075,5.31067093055e-16,1.0,0.0,1.0
123951,2591,834308,36956,0,2889,35588,5.73095013352,0.698261844731,0.301738155269,0.99116453545,0.00883546455,0.706516232587,0.0192795261832,-0.0192598919377,-0.0249393807659,-0.100203273084,0.0824641567359,-0.128789816152,-0.0783704839462,0.144191621836,0.084326679336,-0.0207035375983,-0.133127218394,-0.0938542674317,0.00464285397106,-0.0624187763654,-0.0509225671448,0.0476588134858,0.0140559281944,0.0340058182372,0.0354798865687,-0.059483854125,-0.01590299799,0.0951623983925,0.018650148748,-0.0647748641765,-0.0427729724143,-0.0222294185026,-0.00798175659675,-0.0235547131371,-0.0199215376288,-0.0191343720385,-0.0625027327175,-0.063503215165,-0.0640234327419,0.00370303811878,-0.00561961658363,0.00337360908032,-0.0853037916492,0.0513188286971,-0.0801089423086,0.00802433592282,-0.0702035482647,0.04710724797,-0.144091780452,-0.00672029420101,0.0878557397571,0.0865794374438,-0.0868947845076,0.0724812273211,0.112864272337,-0.0510652820802,0.0413315820164,0.0592374196822,0.0181687878384,0.00275717407424,0.00310176325009,0.0543937849049,0.0772045305761,0.121193929117,-0.142980572207,-0.054059881668,0.0326855591211,0.0523141279041,0.0158668477481,0.0872464800184,-0.0645620423646,0.147971575896,0.0541005650838,-0.0552986817472,0.0641626812977,0.15378279927,0.115179866,-0.148966113325,0.040086132151,0.0895233553002,-0.0422419044949,-0.0409207243264,0.030177880384,-0.0482416892031,0.0577536029217,0.141019478869,-0.0034830847477,-0.0564216333799,0.0250069316799,0.0473035697749,-0.107182061218,-0.0944021474532,0.00951820054988,0.0173439913913,-0.00722772194088,-0.0087385725566,0.0325373144553,0.0642441706589,-0.0454498652536,0.0445549837464,0.0469981965259,-0.0554912525253,-0.0175778796753,0.0418020578948,-0.00578457950191,1.0,2.38889231373e-94,0.0,1.0
115482,2956,772538,36780,0,1816,27769,5.68968324068,0.697464037896,0.302535962104,0.99401313828,0.00598686172037,0.726968772997,-0.118484220065,-0.00279242342655,-0.0541540636389,0.0883738855091,0.00304064004943,0.1302593004,0.110268975581,0.0218275253736,-0.122371859854,0.00455944517119,-0.156949290276,-0.0452969191169,-0.0696180806586,-0.00738642662769,-0.149955865089,0.00529102985737,-0.0274196257335,0.0463012552347,0.0603962690889,-0.0240267442761,0.0426990731601,-0.0076618669448,0.0614151536151,0.0274602020631,-0.00653207633763,0.00857510596489,-0.0389771878895,-0.0284187026051,-0.0314877730186,0.00566254212603,-0.0315723071423,0.0757912313363,-0.0237435768926,0.0112443583493,0.0340087781543,0.0235795925855,0.0113343620806,0.0100319013005,-0.0423296681052,-0.00818382343834,0.0520806065931,0.0369270825639,0.0529039347506,0.0288476516561,-0.0299177439727,-0.000134317746865,0.000709401932398,0.0137960031679,0.00933943591883,0.0724977213162,0.0473920946324,-0.0399240416124,-0.0256064012357,0.0519347910845,-0.0738318329844,0.0385084499163,-0.0799121193878,0.126030336723,-0.0893539240916,-0.0196932195728,-0.0749951750048,0.109614607363,0.181295266732,0.0309680862395,-0.133733233819,-0.0285232432305,-0.00985748837934,0.00539717261769,0.00548040418143,-0.104577876764,0.00206833400671,0.011528219122,-0.0787776230358,-0.0795544924122,0.118354071376,0.0741266938235,-0.0811793354261,-0.00716291276612,0.00613620928344,-0.0149664570414,0.12556358483,0.0378353787231,-0.0879304786432,-0.109816480005,0.0046915002993,-0.118874691033,-0.115304430946,0.0332466440634,-0.0927447481808,0.0883381878095,-0.0332456646629,-0.0269532501242,-0.0748529672068,-0.0336417360238,0.0281024728978,0.0260241832764,-0.0292862870381,0.0737654132491,-0.0704595461872,3.17227267892e-133,1.0,0.0,1.0
274278,4113,1808174,87524,0,10890,84590,5.59248645535,0.698465873257,0.301534126743,0.978464836144,0.0215351638555,0.539728139156,0.033942337275,0.048529861877,-0.0394534528987,-0.0387111594313,0.144867869871,-0.000899920847213,0.0167960387699,-0.0192465264121,-0.0154527813404,0.0657573747391,-0.0279458676639,-0.0273709668829,0.0241178316799,0.0456810010927,0.162641952256,0.289573943195,-0.00787530266673,-0.161983953868,-0.0539998456544,0.0287169688394,0.141772923524,0.0175493114371,-0.0955751165591,-0.0268709021089,0.0355620711409,-6.40142744142e-05,0.0646355003221,-0.0571865301988,-0.0922571503402,-0.0461220911745,0.14629813159,0.0541303830167,0.0100141092671,0.156413403988,0.243729523048,0.221156785241,-0.278003210848,0.149148679332,-0.128840490815,-0.0449662333125,-0.016903303635,-0.237473181279,0.0548390769281,-0.0759263231173,-0.0279435391143,-0.0123318783447,0.0999699197412,-0.196542693891,-0.0156653171013,0.0254847334562,-0.0258897076244,0.0960521553805,-0.161291608433,-0.0426310643619,-0.124985750704,-0.0013787737359,-0.018203663274,0.0834345390261,0.0146900586955,0.00618960011362,-0.0665901997142,0.03914092111,-0.0701983618365,-0.0552990309916,0.00424927100566,-0.00396245093197,0.0483241828475,-0.0178103071223,0.00906741208758,0.0288449273135,0.0110998469968,-0.00934931540766,0.0108116314159,-0.0324432668,0.00155885885716,-0.0347026061178,-0.0165944384986,0.0195862905117,-0.0101266255273,0.0277545001547,0.0305825684046,0.000714272457731,0.0084932233093,0.00942032732376,-0.0155842755068,0.0247093922426,-0.00588100274087,0.0476560216773,-0.0250933524696,0.00376458488426,0.00226462313354,0.00299571412331,-0.00651758073262,0.00439620902497,0.0127840788165,0.0159593207979,0.021246405887,-0.00684330781574,0.00148875487183,3.95246242039e-317,1.0,0.0,1.0
206255,3255,1349769,67898,0,4780,55599,5.54417589877,0.697964619244,0.302035380756,0.994820461564,0.00517953843573,0.773152871693,0.0459181528311,-0.271860854831,0.123110151147,0.00201482887005,-0.0899638220907,-0.00894085587918,-0.00695568165132,0.0322043417527,-0.0199901273974,0.0981358810504,-0.0880298753324,0.00543593520924,0.110986398691,0.0757491409217,-0.0436133405397,-0.0585632511585,-0.0372430991435,0.058984810876,-0.0316848812512,0.0111337156194,-0.0172262555781,0.0257507180353,-0.0319732786526,-0.00890839117043,0.00412128562363,0.00296923648434,-0.0374586051448,0.0533146142787,0.017950248045,-0.0130374995766,-0.0331749464331,-0.000289456569503,0.0186076389134,-0.00848274384185,-0.0058956766729,-0.0414491849425,0.00859785104305,0.0592320799844,0.0642314242687,0.004055053779,-0.0102322367512,0.0172860796773,0.0508543329941,0.0235648385171,-0.0141366019879,-0.0247324711547,0.0478025485365,-0.0480844766667,-0.0711126187623,0.0199528758414,-0.0393426526185,0.045583633327,-0.0296440202923,0.0298277335391,-0.0324151336468,0.0260698566932,-0.0135088378933,-0.0453969201891,0.066173021845,0.03255991556,-0.0101280743825,0.0018747801237,-0.056649687048,0.00355645379135,-0.00866257999524,-0.0384720074125,-0.00572008712808,0.0542715204642,-0.0121624752247,-0.0350159315698,-0.0171244145091,-0.0226002297809,-0.0504523477292,0.0719792441735,0.0481811161874,-0.0734228791881,0.0611275009944,-0.0378232278624,0.0964561660714,0.0348169453837,0.0590203151038,-0.0571267892191,0.0240241275532,0.0211607199389,-0.0754219649327,0.0592180728209,-0.0595136357257,-0.0309316164516,-0.01756607476,0.0404632954038,0.104341119253,-0.0442361356837,-0.0516792829377,-0.00624766750073,0.026854801797,0.0902455787145,-0.0121539753917,0.0283920240022,-0.00254399218168,1.0,8.18221098933e-42,0.0,1.0
205002,3801,1364229,61781,0,3992,60149,5.65471068575,0.698472445131,0.301527554869,0.987061369291,0.0129386307091,0.683832290941,0.192671594915,-0.00220519156748,0.0563811755085,-0.147745738445,-0.0482043245637,-0.210811381901,0.00419999685452,0.0956688863001,0.0362950020648,0.0826447027514,-0.169777182715,-0.115712070459,-0.0407397440535,0.0425991904599,-0.0569447494761,-0.0246018127714,-0.0847594073372,0.0487180969097,0.0100757210341,0.106762346226,-0.0711199142402,-0.204565931256,0.0383845529719,0.185727409501,0.0974742102614,0.0682680381753,0.0562449420846,-0.18179566368,-0.0493480891073,-0.051647059436,0.0593382190829,-0.00450331763524,0.074861623957,0.0722273549356,-0.0315221542751,-0.0378253638979,-0.000431909687753,-0.0837428490448,0.011605076444,-0.0669001155423,-0.0241697890506,-0.0189418619703,0.0403160744171,0.000737608029712,-0.143356628354,0.0709985490504,-0.0123092732378,0.00755634338113,-0.0236579116492,-0.0977273977235,0.0392094432549,0.105208485126,0.00388752861097,0.0368010355727,0.044857977875,-0.0227540552961,0.00222737071106,0.0536205198526,0.0423303027776,-0.00606933533731,0.0367054807262,0.00244639983552,-0.0284812379409,0.0577797518483,-0.00409290531399,0.00137012314128,-0.0376593925081,-0.0285632462814,0.00938672563246,-0.023912869508,-0.0635985057218,0.0383004136085,0.0217430319902,-0.00451745977687,-0.00745581423368,-0.06303173123,-0.0170615891665,-0.0174281622979,-0.0189755986205,0.00834824213719,-0.0278787514054,-0.0114429281854,-0.016631918189,-0.0182306967277,-0.0208387779306,-0.0515494668079,0.0227953819418,0.0109051956548,0.00774319426673,-0.00674152597008,-0.0226226077344,0.00432928019914,-0.0254037058481,0.0366786045234,0.0406005355433,0.0144808466589,-0.00847678520724,-0.0372627901952,0.0225509033667,1.0,3.04312667378e-72,0.0,1.0
